A	thank you mum it looks nice
B	that's alright erm there's some Knorr Stock Pot
A	no
B	they come in little pots like that and they
A	oh right
B	they've got a lovely flavour do you want me to show you one?
A	mm
B	I'll show you
A	thank you
C	look at that bread
B	got these if you want to get them
A	oh right and they're better are they?
A	mm
A	mm
C	it does
A	you made the bread?
C	yes I did
A	mm
C	yes that is
B	oh is half and half? okay
C	mm the last part it just as I was tipping it in more wholewheat went in last time
B	ah I see
C	so this is actually a bit lighter
B	mm
A	mm lovely nice I like chicken soup
A	why?
A	that's true I don't
B	no
A	mm
B	cos it couldn't be easier could it? to make soup
A	no
B	dad was just saying the chickens that he gets from Waitrose three for ten pounds are actually the sizes are a bit smaller
B	but that's really good cos it means we could just have have it between the two of us
A	that's true
A	it's not natural that chickens are that big either
C	no
B	no
A	they've been too big for years they shouldn't be that size
B	oh right
A	you know they're more than er
A	yes
B	yes
C	yeah
A	in the Middle East they never get very big
A	they're always small
B	mm
A	but I think that's why they
B	oh right
B	yes
A	yeah I always get confused what the difference is
B	shepherd's pie is actually meant
C	lamb
A	oh
B	and cottage pie
A	okay
B	but I think a lot of us just called it shepherd's pie
C	yeah
A	yes I do like that
C	mm
B	mm
A	I don't make that ever
B	well I'll do it for another time
A	so we'll go on a walk after tea?
B	yes
C	mm
B	how far would you like to go?
A	ten miles?
B	well shall we just do the short one
A	yes
A	that sounds nice
A	we did do a swim
A	just to get some fresh air
B	and then we could check the viewings see if there's anything on
A	ah yeah
B	last night last night
A	mm it has
A	mm
A	yes
C	it's been
B	yes and we
A	mm
B	we had two days out on the road didn't we? cos going over to
A	mm
A	yes it's a long way
B	well I haven't looked
C	mm
B	I don't think there is and we watched Ben Fogle last night
A	wasn't as good
A	they were too happy
B	yes
A	you need people to be a bit miserable otherwise it's not really
B	yes
A	challenging viewing is it?
B	no
A	they were just having a nice time
B	yes it wasn't different enough was it?
A	no and er they didn't really answer the question what they did for money so it was all a bit suspicious
A	they didn't answer that at all did they?
B	no they didn't they
A	yes so it's not clear if er
C	perhaps
A	mm could be drug smuggling
C	mm
A	it's funny that pirates are so big now again
C	they're still around aren't they?
A	more aren't they?
C	yes
A	around Sudan
C	the last twenty years it's all come back
A	mm
B	oh yes
A	oh yes that's true there's lots of jobs aren't there? for ex-army
B	yeah
C	mm
A	mm
A	because they pay for private protection now
C	security mm
B	yes and it's very good wages
A	mm but very dangerous if you
C	yes
A	if there is an incident you've kind of had it haven't you?
C	yeah yeah
B	yeah yes
A	you know even with one or two of you what are you going to do?
C	yeah
B	no I think what his plan is is to try this and try and live at home
A	mm
B	or near home and they'll
A	yeah
C	did you say if there was
B	mm mm
B	mm
A	yes I would like some thank you
B	I might
A	mm that's really good
B	erm I might just have no vegetable
A	that's alright
B	yes it was and it was just so easy
A	mm
B	boiled it for about three quarters of an hour
A	oh right
B	and just left it cos I couldn't be bothered with it last night
A	but I think it's better to leave it actually cos the flavours develop probably more
A	and then today you just put in the vegetables with it?
A	oh with the chicken? oh that was sensible yeah saves time
B	yeah because then you're getting more of the flavours aren't you?
A	mm
B	and then just the stock cube today
A	oh right
B	and I put a bouquet garni in
A	mm
A	yes
B	no salt because
A	ah good
B	mm
A	yes that's right
B	I did a little bit of erm the grass round the edge of the middle flower bed
A	oh
B	I was quite
A	ah that was good
B	and then I planted the
A	yes I saw that
B	and then I got in my bed
A	really?
B	yeah
B	and and that was it
A	mm
C	just get some lumps out of it
A	like you had yes
A	yes
A	ah yes can you just hold onto them?
B	yes that's fine
A	not too much in the way
B	no cos
A	yes
B	okay I'll keep hanging onto books
A	yes that would be nice since I won't have any money
A	or any work when I come back
A	then that'll be good at least I can read
A	I'll wait I think if I want to change jobs I need to not take the first thing that comes along too quickly
C	no
A	but erm yes what I really need is just a few thousand savings but then I can get by for the winter can't I?
B	yes yes that's right
A	don't need much
B	no no you don't
A	thank you
A	yes that's good
B	yes well you can be looking can't you? while you're away
A	yeah that's right mm
A	yes I won't spend anything
B	no
A	and I'll try and do lots of
B	oh yes that's good so you've got er quite a bit to bring back with you then in the next few months?
A	hopefully
C	do you think there's any in
A	there er
A	there's only one company for the south west and they're based out of
C	they're based at
A	based out of
C	ah
A	but they do examine from time to time in
C	yes
A	I am looking
A	yes the problem is that it expires quite quickly
C	oh
A	and then you have to start the whole training all over again
C	ah
A	which they only do once a year
A	and then it's a whole weekend gone
A	more than one weekend actually and you're not paid for the training
B	oh right
A	so that's what
B	oh right okay
A	it's really hard to motivate yourself to do all the training again
B	oh yes
A	someone else suggested to me there's a different sort of exam here
B	oh right okay
A	look to see if anywhere is that is more
C	yeah
A	a bigger thing here
B	yes
A	I emailed
B	yes that's good
A	no
B	yeah well that's good
C	yeah
A	but anyway they don't have one in Bahrain
B	oh er right okay
A	yeah not
C	I'm
C	well that one to go
A	okay
C	oh
B	ah
A	the British Army's got one
C	oh right
A	and it's done in levels
C	yeah
A	like level one beginner
C	yeah
A	who can't do anything
A	yes I just did level one
B	oh
A	well part of level one
