A	when I think about things you you your gran well you didn't see them day by day or week by week you know?
B	sneeze
C	mm
A	erm you had a you had a good sort
C	yeah
A	but it's not ah but again you see?
C	yeah
A	we saw twice a year for a day and but I remember her she died when I was fourteen
C	yeah really?
A	my grandma very kindly lady
C	mm
C	oh right
A	you know? I didn't know that before I mean I I knew it after
C	yeah
C	mm
A	ah no they were they were they were
C	yeah
A	the er well I I'm assuming they were long dead erm but erm for whatever reason and there's a mother and father before
A	I think they were married by this time but before they had children
C	yeah
A	or maybe just people they were married up in the farm but somehow I think my father quarrelled with my granny's half-
C	yeah
A	cos she did have a half-sister who got the farm erm that erm the people up there and as so we we were never ever taken up the farm ever
C	yeah oh right
A	ever and and it was only after erm years afterwards that erm
C	mm
A	and they were called the duke and the duchess I just thought I was I came from royalty you know?
A	and erm but erm
C	oh yeah?
A	yes yes yes
C	yeah
A	erm I really feel quite sorry because erm cos I find it really hard to write to
C	yeah
A	to send her a birthday card and Christmas then her birthday's in January but that January after not only
C	oh yeah
A	erm to sort of tell her that
C	oh yeah
A	you know? and I felt erm but I just I went
C	mm
A	I thought well yes you always give them music but for family you know?
C	yeah yeah
A	erm but because she is she was born in the January and
C	yeah oh right
A	and she's never had children
C	no
A	and
C	she married a pilot didn't she?
A	yes well seemingly she did but I don't think the pilot's any more I don't know she doesn't tell me much she usually just just tries to be sensible
C	yeah
A	erm erm I get more news from
C	it's good that you're very good of keeping track of everybody
A	I just like to keep in touch that's all
C	no it's really really nice it's kind of more valuable than
A	and and I you know? because I put them in in the calendar and because erm if you like
C	yeah
A	so my erm erm
A	but numbers are you know erm erm er and I
C	yeah
A	mm
C	I'm really looking forward to seeing
A	so when is she coming?
C	no I'm going up to there
A	oh you're going up to? oh you're on your own that's it isn't it? yes yeah
C	on my own abandoning everybody but
A	yeah but that's because I would imagine that
C	yeah
A	erm
C	mm
A	and she was always the kind of prickly one
C	yeah
A	but the older I've seen her get the more she's just mellowed
C	yeah yeah
A	you know? and I think she's great
C	yeah
A	you know? erm mm
C	yeah she's great actually
C	but I've just erm I find if I just ignore it
A	mm
C	erm it doesn't mean anything
A	right right right mm
C	so it doesn't really erm oh shall we take you for a walk? is it all finished?
A	hello
A	I'm not saying that word again I hate that word
C	yeah and also because I've got erm me and
C	and like every year usually I've just seen her a couple of times this year in the day time
B	ready steady go
D	go
A	ready steady down
C	oh I just I'm going to get your shoes
A	where are my shoes?
C	oh I see erm
A	erm
C	but yeah she's erm
C	yeah it's nice
A	but also she must have been very isolated
C	yeah
A	erm although she
C	I think she was actually
A	erm in
C	even though she's got these like tennis friends and things she's like
A	mm mm
C	but I can imagine if it's anything like here there's not that there is a formality that
A	yes you were saying that that you know?
A	erm
C	and I'm not
A	mm mm
C	with the way
A	but erm
C	oh are they? so they didn't have any
A	mm no no
C	I didn't realise he was outside of Dublin
A	yes it was I can't remember the name of the place he came from but it was just outside of Dublin
C	oh
A	erm and I don't know how many brothers and sisters he had
C	I see
A	to be honest
C	no I didn't know I know they've got a few cousins not loads and loads of cousins but they've got some cousins
A	mm right
A	who?
C	no
C	oh my god
A	well I thought
A	well good for him erm
C	so she looks a little bit skinnier than
C	everyone was like what?
A	I mean is he? he's not still living with his mum is he?
C	no
A	oh
C	no he was a long time he's still living in Galway
A	right
C	and sort of he's the home boy really
A	mm
C	I don't know where he's working
A	he did make it over to Cambridge once though
C	he did
A	with his French lass
C	French lass did he come over with his French lass
A	and they went it was a concert in London that he wanted to see
C	oh right
A	so he went he came over by boat and he came up to Cambridge just for the day
C	aw yeah he doesn't like flying does he?
A	and er we met in erm which is it? not erm
C	oh
C	mm
A	you're going to dancing?
C	yes a dance workshop too
A	do you want me to
C	sorry no no next weekend no not today erm oh no no
C	you were booked in this weekend
A	do I just sit on a park bench?
C	yeah I know you come over and we just ignore you
A	mm
A	yes mm
A	yeah oh lovely lovely
C	and and I can just have some time away as well and see a bit cos I don't get to see much erm of Ireland
B	mummy mummy mummy mummy
C	mummy mummy and then I can see
A	sort it out
C	do it in a kind of different way when she came actually she stayed in the
A	oh did she
C	yeah she just said I really preferred it like that
A	and I think she does I think I think she's still basically a bit shy
C	yeah
A	do you know? or private perhaps that's a better description of her
C	yeah
A	than erm
C	I know cos it's interesting she was talking about kids
A	mm
C	cos
B	look at birdy look at birdy
C	oh look is it birdy?
A	birdy yes I can see it flapping across the sky
C	so cute you're so cute so cute I'm so lucky with my boys
C	look look
C	I don't know if he'll ever go round being having
C	but yeah it'll be really nice and erm just catch up with
A	that's right and you went up just with my little
C	that was so nice and actually that's one of the things that's really I'm really fortunate about
C	is that I know
C	his dad but then
B	umbrella?
A	mm yeah yeah
C	with me going off
B	umbrella? umbrella?
C	umbrella it's got a little umbrella on the button
B	umbrella
C	umbrella
A	yeah
A	any more?
B	umbrella umbrella
C	it's just that one umbrella shall we take granny for a walk?
A	yes
C	oh yeah sorry
C	did you get it? or is it just in? oh right
