A	so erm
B	yes
A	oh god date are you going? I must write it down in my diary
B	er we
A	I've got no idea what date you're going I know
B	yes
A	erm
B	but er
A	it might be quite useful if I knew when you were going when you were coming back I don't know why
B	we're flying on
B	the
A	what day is that?
B	Monday the fifth at we have to leave
A	Monday the fifth of
A	okay
B	and we're flying back on February the third
A	oh wow you're going for ages
B	yeah
A	January's a really long month
B	er
A	so you must be going for four weeks
B	yeah we are
B	erm
A	at Bristol
B	yeah Bristol
A	well six o'clock in the evening
B	yeah something like that
A	and who's picking you up
B	er
A	isn't he?
B	nope
A	well
B	well he might be
A	no he's always busy
B	or you you said you could pick us up
A	I said I could take you
B	no you said you could bring us back
A	did I? oh okay well I don't even know when it is I might be busy
B	well we're going on Sunday the fourth
A	mm
B	probably
A	yeah but the family will all be Spanish won't they?
B	yeah
A	only if he wants more so
B	yeah
A	well if so it's four weeks so
B	yeah
B	yeah
A	what's your what's your itinerary for four weeks do you have anything? any ideas of what you want to do?
B	er
B	and then
B	oh yeah
A	and so the first thing that we saw lasting images
B	mm
A	the highlanders in their traditional dresses
B	yeah
A	streaming down
A	down the highways no seatbelts no health and safety no nothing
B	no no nothing
A	just
B	yeah
A	oh and I hated the plastic Father Christmases in the shopping mall
B	when did you come over? er no it was November wasn't it?
A	yeah
A	yeah
B	I forgot about that
A	but they'll all be gone by January hopefully
B	yeah they will be
A	but where are you staying in
A	okay which area's that do you know?
B	where we used to live
A	er which time?
A	the dogs that roamed the streets
B	who's they?
A	I don't know
B	I don't think they have a dog catcher in Ecuador
A	get
B	mm dunno thirty-five thirty thirty-five
A	wow that's hot
B	it's gonna be boiling
A	I expect erm his
B	yeah probably
A	I bet she's cut
A	I've cut so well
B	yeah probably
A	that's what every mother says just like my son
B	yeah? yeah? but there we go erm
A	his hair's really pretty
B	I know I don't really want to cut it but I think we're gonna have to
B	he gets so hot anyway he gets hot here
A	he gets well that's
B	really quickly
A	oh okay
B	or tentative plan
A	I don't think
B	it's only cos he's seen me a lot recently
A	no it's not it's cos he loves you
B	yeah I know but it's also cos he's spending a lot of time with me
A	well that's what he wants to do
B	yeah well that's what he's getting at the moment it'll be only be for like a day
B	erm so that's the latest plan and then dunno after that then
A	mm
B	and then I think we'll go down to
A	yeah it'll be about halfway through your
B	yeah I'll have a couple of weeks round the coast
A	how far is it from
A	right
B	no Quito's miles up north
A	that sounds nice
B	yeahthat well
A	mm
B	er
B	actually
A	oh right
B	yeah go on then
A	okay erm
B	oh yeah? how many?
A	dunno
B	okay
A	and erm another traditional doll with the hat
B	oh yeah
A	no he hasn't I brought it home yesterday
B	oh did you?
A	yeah
B	he pulled the the her shoes off I've got them at home
B	rubber shoes stuck onto her feet I've got I've got the two different parts
A	you said you wanted a doll didn't you?
B	yeah
A	yeah
B	yeah
A	and then I bring them back so I brought the little lamb and the and and
B	oh did you bring the lamb back? I've got the cat as well
A	got all your cats your cat's a bit more
B	I will bring the cat back
A	permanent so the lamb's back upstairs and and
A	I'm sure
B	oh yeah? might get one from
A	oh yeah they are depending on
B	so this so the floppier they are
A	the reeds they use
B	the better they are
A	yeah
B	so they had a nice one down in
A	mm
B	twenty dollars or something I can't remember but
A	mm
B	so I remember it being a lot cheaper
A	there's a special name for the really posh ones
B	yeah well
A	oh wow
B	yeah
A	so you're not going to the rainforests or the jungle
B	no
A	so where's
A	where's
B	er probably along the coast
A	where's he gonna get the sea kayak from?
B	there's a couple of erm
A	mm
B	in Ecuador so I think he'll probably just look for them
A	oh really?
B	doing stuff yeah
A	is that where
B	I think so yeah
A	oh okay
B	but erm yeah I'm sure they'll work it out between them
A	on the Pacific?
B	er yeah it would be wouldn't it yeah
A	it's bound to be on the Pacific
B	yeah
B	yeah
B	yeah
