A	looks nice
B	would you like more than that? like
A	no that looks good
B	is that enough?
A	yeah
B	it's enough?
A	thank you oh wow it's spinach oh that's what
B	mm
A	the spinach was for
B	oh yeah
A	I didn't realise that
B	oh good
A	okay so there's one fork each
B	that's good
A	unfortunately only one knife
B	no there were two last night oh no
A	there were I've got one
B	oh so I might
A	it's hidden hidden
B	ah you needed some for the
A	yeah but I've just put that one on the table
B	ah that's the right
A	that's the one on the table
B	where did the other one go?
A	that is mysterious I'm sure
B	maybe somebody's taken it
A	possible
B	yes I don't know if it works though I don't know how to turn it on
A	mm
B	mm
A	that is strange isn't it?
B	yeah there were so definitely two
A	yeah
B	oh here it is it was hidden amongst the colour
A	oh I didn't look
A	properly
B	yes please would you like a drink of alcohol?
A	ah are you going to have one?
B	yeah
A	yeah okay then that would be nice thank you would you like some water as well?
B	yes please yeah
A	yes me too
B	erm well there's rum and Coke oh I'll see what spirits there are and see if you want to mix
A	oh my goodness
B	mix it with anything yeah well
A	no I don't like
B	Jack Daniels?
A	no thank you
B	vodka?
A	oh yeah that's possible
B	Baileys no
A	I wouldn't mind just a beer if that's okay
B	oh yeah that's fine there's beer in the fridge
A	ah yes perfect thank you
B	gonna have a rum and Coke
A	mm this looks really good
B	mm it smells nice Carlsberg or a different one?
A	erm oh I might try one of those little bottles if that's okay
B	the
A	what are they
B	lighter or the darker?
A	lighter please
B	lighter
A	thank you
B	smuggled them in from France got them
A	did you?
B	cos we drove back
A	oh that's cool
B	filled the car up
A	I thought you were allowed to bring in beer though
B	yeah I think you are I don't know what the limit is it's probably
A	loads isn't it?
B	is it?
A	yeah
B	in spirits too?
A	oh I don't know about spirits
B	oh you you you can buy spirits
A	but it's massive isn't it? cos people bring like trailers?
B	that's true what's the rule? it has for personal use which this is so it's
A	well yeah it is
B	yeah
A	mm that's nice that Hoegaarden
B	yeah I quite like a oh
A	what are you looking for?
B	I was doing a rum and Coke I just forgot what I was doing
A	oh ah
B	well I thought you were taking a picture of your food
A	no I'm not that bad
B	looking for the mug the green one
A	a green mug I think
B	ah
A	you put it in the fridge
B	what's in there? oh my Coke from this morning's there
A	ah so perfect
B	no cos it doesn't freeze
A	mm
B	liquid
A	really?
B	yeah it goes kind of
A	but
B	syrupy it goes more viscous
A	ah
B	but it doesn't freeze
A	but wine would blow up wouldn't it?
B	yes because it would freeze
A	ah cos it's not a high enough
B	not strong enough
A	alcohol content
B	yeah
A	so what's that cut off point?
B	I dunno I only do sort of forty percent type spirits
A	oh that's really clever mm
B	and that's usually fine it's nice cos then you don't need ice
A	oh that's a good point
B	and I quite like it
A	that is clever
B	mm
A	right
B	bon appetit
B	oh oh yeah I've got some sake too
A	mm mm nice
B	mm
A	very nice mm
B	mm
A	mm so was the lasagne the no cook sort? I mean not no
B	yeah pre
A	no boil sort?
B	no no precook
A	no precook
B	which I think I is standard in the UK
A	is it?
B	I think so
A	mm that's annoying when you have to do that stage
A	mm
B	and I bought the lasagne sheets in Korea
A	mm
B	and it mine was a disaster cos I didn't precook the lasagne
B	I didn't even know there was an option and then it was all really hard
A	so everyone made a different sort of lasagne?
B	yeah we had two
A	that's quite cool
B	two or three different ones
A	yeah that's cool
B	mm
A	mm very nice
B	mm
A	mm it's nice so that you boiled first?
B	yeah
A	the cubes to make them come back to leaves
B	mm
A	mm clever
B	just for five minutes
A	that is clever and then you did it in layers?
B	layers yeah
A	mm
B	and used one box which is perfect
A	mm
B	layer it
A	mm
B	but you don't have to do the well the sauce was mixed with the beef
A	oh okay you mixed it?
B	yeah you can you can mix the spinach in too but I didn't just layered it
A	no I just layer it yeah
B	erm yeah and that's it
A	mm
B	but only layered so you ensure each lasagne layer has er liquid
A	yeah
B	so the
A	mm mm yeah the spinach is nice
B	mm
A	yeah it's a good idea keeping spinach in the freezer like that
B	I know cos I wouldn't well actually we do often buy bags but
A	mm
B	nice to just keep some reserve and
A	mm
B	frozen fruit
A	pick the fruit?
B	mm like blackberries and then freeze them which is quite good in the autumn
A	mm
B	yeah
A	yeah mum does that
B	oh does she?
A	yeah she still does that I like doing that and they've had quite a lot of soft fruit this year so they've frozen some of that
B	mm oh they've picked that from the garden?
A	yeah some of it
B	that's good did they? some
A	some of it they didn't pick
B	just a waste
A	mm
B	oh such a shame
A	mm
B	they should put a poster up on like
A	but they don't like people
B	no they don't no
B	such shame though cos like somebody would and that's really good for a family
A	yeah it's true
B	mm
A	mm
B	and then sell it
A	I don't think he likes that idea either
B	no people
A	yeah
B	oh I don't like waste though
A	next year when I'm there
B	yeah you can
A	then I'll do it
B	you could organise
A	yeah
A	no
A	especially food
B	mm
A	they're saying in the paper I think that one I was reading today yeah about Britons being the most wasteful nation for throwing away fruit and vegetables and we throw away like a quarter or a third or something
B	that's terrible
A	mm
B	that's really bad
A	mm
B	every time I throw something away which isn't that often I feel really guilty even milk cos it's almost as cheap to buy twice as much as
A	yeah and now you know what to do with milk
B	yeah
A	and you can make cheese
B	or freeze half of it yeah
A	or freeze it yeah
B	freezer's good
A	and the other thing is to make soup isn't it? out of any
B	old veg and
A	leftover veg
B	yeah it's fine you can
A	or bread you can
B	oh
A	add bread to thicken it
B	to soup
A	instead of potato
B	oh
A	so that's what
B	that's quite a good one
A	mm
B	stale rather than mouldy
A	cos obviously it's like yeah
B	yeah
A	it's flour isn't it? so it's gonna have
B	mm
A	exactly the same effect
B	that's true then it's got some substance to it
A	yeah
B	that you
A	and just add it at the end and then blend it so you get a smooth consistency
B	oh okay
A	so you don't need to cook it
B	that's good
A	mm
B	yeah I can imagine we waste so much part of it I think I don't think it's good all these multi buy offers at the supermarket
A	no
B	it just encourages you to buy too much
A	mm
B	I think it would be better if everything just had flat prices
A	this geography teacher I work with cos geography teachers are often a bit sort of left leaning but he like I had to observe and teach he was my mentor
B	oh
A	and I remember him telling a story about how he'd gone to the supermarket to buy a bag of potatoes and as he got to the checkout the checkout girl said oh they're buy one get one free so you you can go and get another one from erm
B	mm
A	and bring it back and he said yeah but
B	don't need another one
A	I don't need two I only need one
B	doesn't mean anything
A	and she's like no but it's free so you can get two and he's like yeah but I don't need two I only need one
B	mm
A	I can only eat one
B	uhu
A	and she said yeah but it's free
B	oh well
A	she couldn't like
B	she didn't get it
A	get it yeah although I thought like he hadn't really thought that through cos what he should have done is like given it to his neighbour or
B	yeah yeah yeah that's right
A	anything yeah it wouldn't really matter
B	mm
A	yeah but we're not very good
B	that's
A	with our neighbours in this country
B	no we're not
A	that's been the nice thing about where I am I've got to know quite a lot of people through that walking group
B	oh yeah yeah it's good to do a local club
A	not literally neighbours but
B	no but
A	within five minutes' walk
B	locals oh right it's a really local walking
A	it's very local yeah
B	mm
A	it's just like tower blocks so it's like a different tower block to mine
B	mm that's nice
A	mm
B	nice to know somebody really close you can always
A	mm
B	if you're ever in trouble or
A	yeah and actually when I had that hospital thing they were really good
B	oh yeah
A	they were the ones who came back yeah
B	mm
