A	sort them out tomorrow
A	it's a funny old currency they have isn't it?
C	they don't have the the one doesn't exist
B	one lira well there's
D	well one lira would be
B	pardon?
D	one lira would be nothing wouldn't it?
C	yeah but it came to eighty-four
B	the bill came to eighty-four so I gave her eighty-five
A	and we were like what?
D	oh right
A	were they? I hardly even noticed
D	so what's the smallest? ten lira?
B	five
C	five
D	but one lira's like
B	I know so why even have prices that would make it less than
C	yeah you'd
B	five?
C	round it up
B	you'd just round it
C	yeah
B	stupid currency
A	thank god our currency isn't hyperinflated
B	give it time kid
A	why doesn't everyone just have the pound? cos the pound's brilliant or the dollar the dollar or the pound euro's alright but like lira?
B	euros are
A	what?
D	that felt longer than eighteen kilometres didn't it? it's only about thirteen miles
B	dad I think you might still have your back windscreen wiper on
A	why doesn't
C	so beyond these Istrian mountains those hills there
A	well the north is Slovenia isn't it? north and north and northeast is Slovenia
B	unlike us who have a sensible shape
A	we have a sensible shape yes
C	we're and island
A	no we British are just we're just everyone should
B	the best
A	yeah everybody should follow our our example
D	what? live on an island?
A	no
C	what and try and colonise everywhere?
A	oh right okay
B	we did colonise everywhere
C	that's what I mean
A	it just it it just doesn't make sense why would you have a currency that where it costs thirteen for a loaf of bread instead of one pound fifty? it just makes no sense
B	it's all what you're used to isn't it?
A	I know but it just seems silly to you know
D	well you should try naira where there's well anywhere there were anywhere from two hundred depending on what's the exchange rate er you get to the pound
C	what?
D	it's
A	well that's just stupid
D	yeah
A	is it only Nigeria that uses that?
D	the naira? yeah
A	so right how many currencies can you name
D	don't know probably twenty or thirty
A	right go on then go on
C	what what do they have in Kenya
B	yeah what was it when we were in Kenya?
D	Kenyan shillings?
C	that's
A	so go on
D	er roubles
A	roubles
D	Turkish lira
B	rupees
A	yeah
D	er
A	shh it's
D	Indian rupees
A	yeah
D	erm Australian dollars
A	yeah
D	American dollars
A	yeah
D	Canadian dollars
A	yeah
B	that's cheating
D	British er
B	pound
D	oh
D	British pound
B	go on
A	yeah
D	euros
A	yeah
D	erm yeah let me think er
C	kuna
D	kuna
A	yeah
D	erm
A	I'd never heard of that before we came had you?
B	Turkish?
D	the lira I've had that
A	you said Turkish didn't you?
D	naira
A	yeah
D	erm the cedi it's
A	yeah
D	from Ghana
A	yeah
D	erm
B	he could be making these up
A	I know yeah
C	yen
D	yen
A	yeah
D	from Japan
C	yeah
D	well what's the one in erm
B	what about China?
D	China called erm
C	ning-nong
D	that'll be it
C	sorry
D	you can't say that
A	you can't say that
C	what? ning-nong? well I was just making up a Chinese sounding
A	right are we gonna have to
D	so how many did I get up to then?
A	right shall I cancel this recording?
B	you said you could get
D	no keep going
B	twenty or thirty I got up to about how many then
A	you got up to ten then
B	ten keep going think about places in the world what about Russia?
D	rouble I've had that
B	oh
D	er zloty
B	what about
A	what about South America what do they do?
B	all different loads of different countries in South America aren't there?
C	South Africa's the
D	rand
C	rand
B	rand
A	you're on thirteen
D	Swiss franc
A	er that's fourteen
C	Norway is the euro isn't it?
D	no
A	what even is there in Norway?
D	well there's snow
A	a lot of snow
C	it snows
D	fields
B	lots of yodelling
D	you don't wanna go to the seaside?
A	right that's
D	or the sea?
A	you're on sixteen
C	I don't think we've seen the seaside have we?
B	not really
D	not a nice one have we really? no
C	no
A	come on
D	there must be
D	erm
C	have you heard from what's her face or
B	who?
C	who's
D	the Egyptian pounds
A	Egyptians pounds right that's seventeen
B	er oh what was it in Saudi Arabia? erm
B	what is it in er Iraq and Iran and Afghanistan?
C	no I don't know they swap their chickens
B	yeah but
A	swap their chickens
D	I'll have a packet of fags yeah that'll be three swap your chickens
B	oh my god
D	and here's a gizzard for change
C	yeah swap a goat
B	oh my
D	what's that a tenner is er swap a goat?
A	oh dear
D	and swap a chicken
B	yeah
D	is a fiver
D	I see
B	oh dear
B	what in Iceland you've been to Iceland
D	I haven't been to Iceland
B	no you have
D	no I haven't
B	thought you went there for an interview once
D	no I never went
B	what about in
C	Uzbekistan
B	where else have we been? Turkey? have we not done Turkey?
A	no he has
A	what about Azerbaijan?
B	alright
A	what's their what's their currency
D	dunno I've never been to Azerbaijan
B	Azerbaijan
C	Macedonian?
A	what about Kazakhstan?
B	yeah what about Bosnia and
A	stop
B	right well how many has he got then?
C	about seventeen now
A	he's got seventeen
A	which is very very disappointing
D	yeah well
A	oh we need to go to
D	oh no you're whacked my arse remember?
D	what? oh yeah
C	hope we've not got anyone sensitive
A	oh god
B	I hope we haven't with you or anyone well I don't do the transcribing I do the audio
A	right now mum tell tell
C	stop at
A	yeah
D	not gonna happen
A	it is
D	not gonna happen
A	go on go on I'll I'll swerve you off the road
D	don't think you will
C	have to say you're sorry
A	I'm sorry
D	no you're not you just want pizza
D	no
A	I'm sorry
D	you're not sorry
A	I am sorry
D	you're not sorry in the slightest
C	so
A	no mum
C	there's still the er truffle
