A	I give my consent for this to be used
B	what's her name?
A	er
B	it's now a legal binding contract
A	it's a it's an Ipad
B	no so I literally cannot see any
A	Beşiktaş and Arsenal
B	who's Beşiktaş?
A	they're a European side I think they're Turkish erm
A	oh racist
B	no
A	I'm not racist I'm not racist
B	I've been to Turkey it's a dodgy place
A	oh
B	and a man
A	harsh
B	can I ask you a personal question?
A	if it's about race no
B	no
A	yeah
A	mm
B	looking at me now do you find me attractive? do you find me attractive let's say when I when I send you
A	is that gonna be on record
B	well I'm not
B	I'm not gonna listen to these
B	what?
B	no no
A	that's cool I was gonna say
B	there has you're right
A	they've been deep
A	that's fucking that's that's
B	did you?
A	my biggest
A	not a bad
B	no not a bad
A	you are gonna get annoyed a bit
B	yeah I know fine
B	fine whatever
B	why is he wearing all green? like his socks are even green why?
A	why not?
B	what do you mean why not?
A	cos he wants to be the Incredible Hulk?
A	oh sorry Marvel nerd
B	I am a Marvel nerd so what?
B	I just don't get the attraction like did you used to go to football with you dad when you were younger?
A	yeah mm
B	did you used to do
A	yeah yeah yeah
B	you used to watch it with your dad?
A	I'm not gonna lie
B	so what is the attraction? like I can understand
A	right now not much
B	no I do believe that but it's so shit watching it
B	what?
A	right
B	please explain please explain
B	they're not a team they're not a team yeah
A	yeah they're not a team they're all running about everywhere yeah you wanna pick two or three players that are like that you wanna pick two or three players that just stay where they are all the time
B	like defenders
A	yeah but it's all so tactical so much goes into it you think they're all
B	I don't think they're stupid I just think the game is stupid I er I er
B	I understand that so much thought goes into any kind of skill and
A	it's a sport
B	no
A	what do you like watching?
B	I don't watch TV
A	mm
B	I like watching bands and music and that's it
A	yeah so when you watch a band yeah?
B	or movies
A	when you watch em live you think oh that's alright that's good that ain't it? you don't realise how much thought and effort has gone into everything
B	you do
B	I do personally
A	how much effort do you think I put into music yeah?
B	a lot so you write you practice you erm write the chords
A	yeah
B	is that what they're called?
A	yeah yeah but when I'm
B	yeah course you are I understand that
A	yeah but that's part of it the fact that
B	that's what no one notices
A	yeah
B	okay
A	all you see is the half an hour that I show you live I might you might enjoy it you might not but say you play crap like you don't like it you might think they're shit but the reason I've been shit that night is because I've had a bad night someone said like they don't like it they thought it was shit so I can't perform as well
B	yeah I know that I understand that
A	and that's what makes me that's what makes it a good thing to watch cos sometimes it can be brilliant and sometimes it can't be just like football
B	yeah
A	one player can be amazing best player you've ever seen and then one game he could have a terrible game because someone
B	then you make your opinion
A	yeah yeah
B	in that one game
A	there's er so much goes into it I respect it I don't I don't particularly love football more than
B	so you watch movies though right?
A	yeah
B	no me neither
A	I've seen a lot of films
B	I erm the other week I had a clear out cos obviously I had all my stuff from uni and I er I had all my stuff already at home and I had this chest this wide and this deep full of books that I was giving away to charity like not even
B	well you wouldn't enjoy it like all the good
B	do you like Mills and Boon?
A	I don't know
B	well it's it's like romance
A	yeah
B	you like that?
A	course I will yeah
B	really? have you read erm Fifty Shades of Grey?
A	I have I've only skimmed through it and it's not incredibly well written for me
B	that's Mills and Boon
A	is it?
B	I had like a hundred of those books
A	are they
B	but no I
A	yeah
B	for reading so like if I read erm The Hobbit or Harry Potter that would be a joy for me
B	you know what I mean?
A	you can skip pages cos you know what happens
B	yeah exactly
A	you know it word for word anyway
B	and you and when you go on holiday when you do what I do so like your friends
B	yeah
A	I know I know what kind of music I like but
B	yeah but do you wanna play hard music all the time?
