Doug	a bat .
Mother	a bat ?
Doug	mhm .
Mother	what's that ?
Mother	Doug , what's that ?
Doug	a block .
Mother	do you have any blocks ?
Mother	where are they ?
Doug	I . I don't know .
Mother	you don't know ?
Doug	&-um &-um .
Mother	well look around .
Mother	see if you see any blocks .
Doug	they're right there .
Mother	yeah .
Mother	you wanna build with them ?
Doug	no .
Mother	you wanna make a firehouse ?
Doug	&-um &-um .
Mother	you wanna make a church ?
Doug	&-um &-um .
Doug	you wanna read the book ?
Doug	&-um &-um .
Mother	what's this ?
Mother	what are those ?
Doug	I don't wanna read that book .
Mother	see if you can find the baby doll in the book .
Doug	there not a baby doll .
Mother	how do you know ?
Mother	look through .
Doug	&-uh huh !
Mother	what's that ?
Doug	a baby doll .
Mother	see if you can find the boat .
Doug	where is it ?
Mother	well you hafta look through the boat , book and see if you can find
Doug	that is not a boat .
Mother	no .
Doug	that's  not a boat either .
Mother	no .
Doug	and that's  . not a boat .
Mother	no .
Doug	that's  not a boat .
Doug	where's the boat ?
Mother	it must be up here .
Mother	see if it's up here , anywhere .
Mother	is it over here ?
Doug	no .
Mother	is it over here ?
Doug	&-uh &-um , &-uh &-uh .
Mother	well , what's that ?
Doug	a boat .
Mother	well there's the boat !
Doug	I wanna listen .
Mother	you can listen in a minute .
Mother	okay ?
Doug	ader@c her ?
Mother	mhm .
Mother	see if you can find the toothbrush .
Doug	the toothbrush is not in there  .
Mother	yeh there's a toothbrush in there .
Mother	see if you can find it .
Mother	come on .
Mother	do you see a toothbrush ?
Doug	&-um &-um .
Mother	now do you see a toothbrush ?
Doug	&-um , I want that kind of cookie .
Mother	you want this kind of cookie ?
Mother	do you know what kind that is . what shape that is ?
Doug	&-uh &-uh .
Mother	it's a star .
Doug	a star .
Doug	xxx .
Mother	a star .
Mother	look .
Mother	what is this ?
Doug	what ?
Mother	what is that ?
Doug	xxx .
Mother	and , what are these ?
Mother	Babe , what are these ?
Doug	&-um , &-um ducks .
Mother	they're stars .
Doug	stars .
Mother	up in the sky .
Mother	what's that ?
Doug	a moon .
Mother	moon , that's right .
Doug	hm: ?
Mother	that's right .
Doug	now close it .
Mother	who's that ?
Doug	hm: ?
Mother	who's that ?
Doug	big bird .
Mother	and , who's that ?
Doug	Mickey mouse .
Mother	and who's that ?
Doug	Ernie .
Mother	who's that ?
Doug	Bert .
Mother	who's that ?
Doug	xxx .
Mother	who ?
Doug	xxx .
Mother	who is this ?
Doug	Wonny [= Ronny] .
Mother	who ?
Doug	Wonny [= Ronny] .
Mother	Ronny ?
Mother	is it Bugs bunny ?
Doug	&-uh huh .
Doug	Bugs is bunny .
Mother	Bugs bunny !
Doug	Bugs . .
Mother	who's that ?
Doug	Bugses bunny .
Mother	who's that right there ?
Doug	Bugses bunny .
Mother	is that a pig ?
Doug	&-uh huh .
Mother	no +...
Doug	a pig not on this  book .
Mother	what , what is that ?
Mother	that Donald duck ?
Doug	&-uh &-uh .
Mother	well who is that ?
Doug	Micky mouse .
Mother	no , that's Micky mouse .
Mother	who is that ?
Doug	the lion .
Mother	there's the lion .
Mother	what is this ?
Doug	that's the elephant .
Mother	that's right .
Mother	and who is this ?
Mother	do you know who this is ?
Doug	mhm .
Doug	the reindeer  .
Mother	yeh !
Mother	you know who this is ?
Doug	&-um &-um .
Mother	sure .
Mother	who is that ?
Doug	xxx .
Mother	that's right .
Mother	can you tell me about school ?
Mother	come here .
Mother	come here .
Doug	mhm .
Mother	come here .
Doug	&-um &-um .
Mother	so I can hear what you're saying .
Doug	I saw a reindeer  .
Mother	at school ?
Doug	mhm .
Mother	tell me about the police car you saw at school .
Doug	&ul , a policeman xxx .
Mother	he what ?
Doug	shiny show sheik .
Mother	shiny show sheik ?
Doug	yes .
Mother	did you get in the police car ?
Doug	&-uh huh .
Mother	you did ?
Mother	did the policeman get in it ?
Doug	&-um &-um .
Mother	was it a policeman or a police+woman ?
Doug	a police+woman .
Mother	oh .
Mother	did the police+woman turn the lights on ?
Doug	&-um &-um .
Mother	no ?
Doug	&-um &-um .
Mother	what color are the lights on a police car ?
Mother	do you know ?
Doug	Wed .
Mother	they're blue !
Doug	blue .
Mother	the red ones , red lights are on ambulance and on a firetruck .
Mother	right ?
Doug	red lights are on firetrucks .
Mother	that's right .
Doug	lights are on firetrucks .
Mother	lights are on firetrucks ?
Doug	mhm .
Mother	I know .
Mother	did you hear the siren ?
Doug	mhm .
Mother	when you saw the police car ?
Doug	mhm .
Mother	was it loud ?
Doug	&-uh &-uh .
Mother	it wasn't ?
Doug	&-uh &-uh .
Mother	was it quiet ?
Doug	mhm .
Mother	how did it sound ?
Doug	like a police car .
Mother	what  how did it go ?
Doug	real  , real  fast .
Mother	very fast ?
Mother	did you see it drive ?
Doug	yeh .
Mother	did you get to ride in it ?
Doug	&-uh &-uh .
Mother	no ?
Doug	&-uh &-uh .
Mother	did any of your friends get in the car with you ?
Doug	&-um &-um .
Mother	just you ?
Doug	mhm .
Doug	&-uh , Andy doesn't wanna get in the police car .
Mother	Andy doesn't wanna get in it ?
Doug	&-uh &-uh .
Mother	why ?
Doug	because he was scared .
[ANNOTATION]	Someone's mother is scared	Neutral
Mother	oh , he was scared of it ?
Mother	were you scared ?
Doug	&-uh &-uh .
Mother	you weren't ?
Mother	that's good .
Mother	what about Daniel .
Mother	did he get in it ?
Mother	hm: ?
Doug	&-um &-um .
Doug	he was scared too .
Mother	what about Benjamin ?
Doug	Benjamin . .
[ANNOTATION]	More than one person got in a car	Neutral
Mother	I bet Benjamin got in it .
Mother	didn't he ?
Doug	&-um &-um .
Mother	no ?
Doug	Benjamin got .
Mother	what honey ?
Doug	Benjamin didn't got in the police car ?
[ANNOTATION]	Someone got in a police car	Entailment
Mother	he didn't ?
Doug	mhm .
Mother	did Ansley ?
Doug	&-um &-um .
Mother	yes she did .
Doug	&-um &-um .
Mother	yeh .
Mother	Mommy saw her in it .
Mother	that's the day we went on your picnic .
[ANNOTATION]	More than one person got in a car	Neutral
Doug	hm: ?
Mother	do you remember going on the picnic ?
Doug	mhm .
Mother	who came to your picnic ?
Doug	&-um , you did .
[ANNOTATION]	Two people remember going on a picnic	Neutral
Mother	who else ?
Father	well what do you do over at the swimming pool ?
Doug	I saw that man , at the swimming pool .
Father	you saw the man ?
Doug	mhm .
Doug	that had our table .
Father	at your table ?
[ANNOTATION]	Mother have to find a man	Neutral
Doug	mhm .
Father	well do you go in the big pool or the little pool ?
Doug	the big pool .
Father	can you go in that big pool all by yourself ?
Doug	&-uh huh .
Father	what do you do in it ?
Doug	I splashed in it .
Father	you splash in it ?
Doug	&-uh huh .
Father	can you jump off the side all by yourself ?
Doug	&-uh huh .
Father	then what do you do ?
Doug	I jump off the diving board .
Doug	and it's higher .
Father	are you telling me a story ?
[ANNOTATION]	There is a man in that swimming pool	Neutral
Doug	mhm .
Doug	and the diving board is higher .
Doug	I want you to go and I xxx myself and I want you to walk over dere
Father	want me to catch you when you jump off the diving board ?
Father	do you know how to swim yet ?
Doug	&-uh huh .
[ANNOTATION]	They have to decide whom will go next to swim	Entailment
Father	do you like to go in the little pool too ?
Doug	mhm .
Father	do you see your friends in the little pool ?
Doug	mhm .
Father	what are their names ?
Father	who do you see in the little pool huh ?
Father	who do you see in the little pool , Doug ?
Doug	&-um , not Shaun .
Father	Shawn ?
Doug	Shawn doesn't go in the swimming pool .
Father	why not ?
[ANNOTATION]	The have to agree with father go next	Entailment
Doug	because he's , he's dux@c a many , he's this  many .
Father	he's two years old ?
Doug	&-uh huh .
Father	well how old are you ?
Father	you're two also , huh ?
Doug	&-um , two .
[ANNOTATION]	Father have to decide the next decision	Entailment
Father	yeh .
Doug	one and one and one .
Doug	and one .
Father	when you get in the big pool .
Doug	&-uh huh .
[ANNOTATION]	Father something willing to teach how to swim to a boy	Contradiction
Father	do you swim all by yourself or do you need your mommy and daddy to
Doug	help . help me .
Father	but in the little pool , do you need any help in the little pool ?
Father	do you do that all by yourself ?
Father	huh ?
Doug	&-uh &-uh .
Doug	I can help me in the little pool .
Father	does your sister know how to swim with you ?
Doug	mhm .
Father	can you swim as_well_as your sister ?
Doug	mhm .
Father	you can ?
Doug	hm: .
Father	who splashes the most ?
Doug	I do .
Father	you splash the most ?
Doug	yes .
Father	make some big splashes ?
Doug	&-uh huh .
Father	Doug , what else do you wanna talk about ?
Father	you got your doctor kit here .
Father	you gonna see if Daddy's alright ?
Father	better check my arm .
Father	my arm doesn't feel very good .
Doug	not like that !
Father	well , where do you wanna check ?
Father	right there ?
Doug	not like that .
Father	like that ?
Doug	nuh &-uh .
Father	what are you doing , giving me a shot ?
Doug	&-um &-um .
Father	do you think my arm needs a shot ?
Father	what's that ?
Doug	&-um , blood pressure  [*] .
Father	what do I do ?
Father	put my hand in here ?
Doug	make this  this  way .
Father	it goes that way ?
Doug	&-uh huh .
Father	do you know how to check blood pressure ?
Doug	mhm .
Doug	put there .
Father	put what ?
Father	put my hand in there ?
Doug	mhm .
Father	there we go .
Father	thank_you , doctor .
Doug	did that come ?
Father	huh ?
Doug	is that cone ?
Father	is my blood pressure alright ?
Father	doctor . .
Doug	I had a put it back soon .
Father	how about my arm , doctor ?
Father	that's what hurts .
Father	gonna snap it , right ?
Father	doctor .
Father	is this gonna fix my arm ?
Doug	mhm .
Father	it will .
Father	what else do you think we needta do , doctor ?
Doug	xxx .
[ANNOTATION]	Doug's arm hurts.	Contradiction
Father	what's at ?
Father	what is at ?
Doug	xxx .
Father	huh ?
Doug	xxx .
Father	want me to check you out , doctor ?
Doug	no .
Father	let me see , I think we need a shot right here in your arm .
[ANNOTATION]	Doug already got a shot in his arm.	Neutral
Doug	don't !
Father	you don't think so ?
Doug	don't do that  .
Doug	don't do that  .
Father	your arm doesn't hurt you ?
Doug	&-um &-um .
Father	well mine does .
Father	can you give me a shot ?
[ANNOTATION]	Doug doesn't want a shot.	Entailment
Father	you gave me +...
Father	how many shots did you give me ?
Doug	&-um , one .
Father	one ?
Doug	mhm .
Father	but that was the wrong arm .
Father	this other arm's hurting me too .
Father	show me what else you got in your doctor's kit here .
[ANNOTATION]	The father's arm hurts.	Entailment
Father	what does this do ?
Doug	I'm cold .
Doug	I'm cold .
Doug	I'm cold .
Father	you're cold ?
Doug	&-uh huh .
Father	want me to get a blanket for you , buster ?
[ANNOTATION]	Doug is cold.	Entailment
Doug	mhm .
Father	what's this , doctor ?
Father	I don't know .
Father	and what's this over here ?
Father	got a picture in there .
Father	do you know what that is ?
Doug	&-uh &-uh .
Doug	I'm going outside .
Father	no , we hafta sit down for just another minute , because we're
Doug	no .
Doug	mhm .
Doug	I want ta go outside .
[ANNOTATION]	Doug is not going outside	Contradiction
