D	leave
A	right everybody talk
C	yes we're gonna play a game of Scrabble
A	oh right
C	are you
A	I'm busy
C	right
B	you missed that whole conversation
A	right
B	yesterday
A	I'm recording you for Cambridge research
D	is it a
C	one's dead in that Costa
D	is it a cooking reminder and things?
A	no it's my Ipad that's a recorder you're being recorded
D	oh
B	whoever goes last can score
A	it's for the Cambridge research
B	R
A	cos I work for Cambridge University and
D	wow
A	and they're researching language and they want recordings of people's conversations
A	so you're going down in history
D	that's
C	well he he damaged
C	yeah he's damaged a whole lot of cars all the way down the road
B	mm
D	oh yeah
C	he
B	well maybe he wasn't conscious
C	C so I begin
B	I score
D	when are you gonna get a turntable?
C	we've got one at home we could have brought up
D	could have we don't use it
B	right shall I give myself a what's it called?
D	a handicap?
B	minus two hundred
D	oh forget it
B	I still would have won
D	forget it
C	me
D	oh oh oh I can see mum's
B	try not to you got Armenia father
D	oh
B	song aria
D	and men
B	about men good
B	I don't like the apostrophe S in that clue though
D	yeah
B	did you get in touch with
C	er I'm not gonna reply from her phone
B	her mobile?
C	uhu
D	all ones all ones
C	two threes
C	four five hang on no
D	oh no
C	six seven eight nine ten eleven twenty-two
D	gloop
C	that er lobster was quite good actually wasn't it?
B	it was nice very tasty
C	yeah
B	score?
C	oh well done
D	twenty
B	you're too late it's scored
D	it's
B	it was twenty yeah
B	forty-two for jades
C	is that on a triple letter? or it's on a double letter?
B	double
C	sixteen seventeen eighteen nineteen
B	I can only see five of your home made crackers
C	there are only five there are four
B	interesting
C	no there are five
B	four or five?
C	we don't have one
D	ah
C	no
D	not sure if jade can be plural can it?
B	it can
C	but you're allowed A W aren't you?
B	yeah
C	twenty-four
B	very good dear
C	so that's twelve thirteen and another twelve
B	twenty-five
C	twenty-five twenty-six thirty thirty-eight
D	ah
B	O
C	O for
D	oh yes
B	do you know where my phone is?
A	yeah I just saw it somewhere
C	oh I like this what's this CD by the way?
D	what's this CD
C	oh
D	good
C	twenty-two?
D	good scoring
C	I think it's twenty-two isn't it?
B	it is yes
D	yeah
C	well done darling
D	not often you can make use of someone else's J but
C	yeah
D	there's all these letters
D	look
C	yeah oh yeah that's quite a lot of change
D	the thinker
D	how do you do it?
D	and how does she do it?
C	what's that mean?
B	zees the letter
D	he's gonna win
C	one two three four five I think it is
D	and it's it's good enough without getting any of the
C	twenty-five I make that
B	found it
C	I think I made it twenty-five
B	yeah
C	gosh
B	yeah
C	yeah
B	round two ends with
D	silly
B	it was a very high scoring first two rounds
C	yeah
D	why do you always get the big scoring letters?
B	sorry pops
D	perhaps a good handicap game would be for you
B	sacrifice
D	if we we'd remove Z J X
C	no
D	and Q from the bag
C	we'd have words only approved by
D	for our
C	thee and me
D	for our own use only
B	we could do that
D	you probably could have quiz next
B	quizzes?
C	there's no word that ends in Z is there?
B	lots of words end in Z
C	ends in Z? like what?
D	ersatz
B	ersatz
C	oh yeah
B	buzz
C	if you've got two of them
B	chintz
C	oh yeah
B	yeah go on
D	called Katie Hopkins an invention of the media and does she exist?
B	she was a television
A	The Apprentice
D	who does she write for then?
B	she was The Sun I think she's moved
D	The Mirror?
B	or she's moved from the
D	yeah
C	there is a word ro? isn't that R O?
B	no
D	can we hide your letters?
C	oh oh
D	she's a sort of female equivalent of Richard Littlejohn
B	yes
D	Rod Liddle and er Piers Morgan maybe
B	fourteen
D	vain all in vain love
C	yeah is in vain one word by the way?
B	no
C	is it?
B	no
C	no
B	but too late now you're scored
C	you're hard on your mother
B	I'm gonna open it up
D	what?
D	which is rather inhibiting
B	well I've got one I didn't I got this yesterday but didn't see why dad
B	four down jug used to being back to front is it is ewer?
D	yes
B	and it's just it's not read it back to front it's the front letter but to the back
D	oh right
B	what's so it's spell? theme?
D	theme
B	yeah
D	yay
B	mum it's your go magazine down
C	yes
D	blue sky and sunshine what a day
C	yeah
D	they won't be best pleased
C	what's that letter in the middle of T H M E?
B	E
C	what? oh theme
B	E
C	yeah
B	darling I'm afraid I didn't hear any of that
A	the chicken that's in the Tupperware
B	it's
A	when did that come out of the fridge?
B	when I put
A	it needs to go in the fridge really
B	can we find somewhere to squeeze it?
C	even for
A	well I don't know do cats get food poisoning?
B	they've got very good stomachs cos they eat it raw
C	I
C	yeah I wouldn't think
A	that'll be alright then
C	if he's having it today
B	or or just wrap it in some tin foil and then it'll slide in anywhere
A	yes
C	or wrap it in tin foil and put it outside
A	oh yeah outside do you think the foxes
B	someone's phone
A	will get into the Tupperware?
B	no it's The Beatles
C	twenty
B	what word have you made
C	quay
B	quay
D	good letters
D	oh
C	oh
B	I was thinking of going there father
D	eighteen
D	hey two down
B	it's simple but effective
B	ten eleven twelve thirteen twenty-six
D	how?
C	well it's a double word wasn't it?
D	is it? oh
C	I've got thirty-six I think
B	well one moment dear
C	two three four seven eight nine
D	yeah
C	ten eleven twelve thirty-six
B	I've been waiting to go there
C	yes
B	I wanted to do groupies
C	oh right I just picked up a I had just picked up your P I think or a picked a bit off the end
B	yeah it's burns better than the other little things that we bought
C	yeah well you should go and get some more of those
D	no
C	we could go this afternoon
B	got plenty
D	no
B	to last
C	have you?
B	oh
D	it doesn't
C	you've got a whole word there?
D	yes
C	can't you use the T there?
B	there's a spare N going bedding begging
C	er have you got the whole word?
D	if I had an O instead of the A I could yes except I
C	what have you got darling? let's have a look oh damn mm
A	shall I put the wrapping back in here or downstairs?
B	I've finished the wrapping paper that you gave me
A	okay
B	what kind of car have they rented?
C	er I I don't know
D	well it's a Ford
C	ah
B	good day
B	yeah
D	is it a?
B	what junction? you've got to be kidding me
D	twelve to two
B	hang on here's granny
C	hi
C	hello darling where are you now? just leaving
D	cor
C	oh my goodness right
C	yeah it's a good three and a half hour journey yes right so and and
B	I'll ask
C	and then along down to
B	is it my go? is it dad's go or?
C	do you know what they did this morning?
D	what?
C	what they did this morning?
D	what was that?
C	they went to see Star Wars
C	I've no idea
D	well it must be in
C	yeah
D	that cinema in
B	didn't know there was a cinema in
C	oh yeah there is actually
D	yeah funnily enough it's a quite a
C	whose turn is it?
D	mine
D	sorry
C	that's an intriguing log store look
B	yes dear look
B	see the
C	yeah
B	see the
D	eighteen
D	my
D	oh boo
B	forty-two
D	boo now I get all the bloody
C	you put quay needless to say your father
B	chi both ways kill the double
C	so that's
B	oh is that more than forty-two? but
C	three
B	forty-two
C	forty-three isn't it? forty-one
B	right
D	oh no I keep forgetting I
D	thank you
C	and what yeah there's only one O on the board
D	only what darling?
C	there's only one O
B	correct
D	I just picked up one
C	you're allowed ex aren't you?
B	E X? yes
C	so
B	well it's nine double doubled
C	yeah
B	eighteen thirty-six that's the score you got last time
D	what you got darling?
C	ex
D	I knew that would
B	that's dad a little behind you need to
D	it's not fair look at mine
B	that's horrid
C	yeah
B	it's even worse than mine
D	erm
B	mm
C	that thing on the right you see burns very slowly doesn't it?
B	it burns slowly gives off a fair bit of heat apparently
C	yeah
B	it's just compressed sawdust
C	yeah
B	I dunno what's bonding it
C	you you're quite sure you don't wanna go mm go down and
B	uhu
C	yeah
B	easily
C	yeah
B	and they could live in the shed they don't need air flow
C	no
B	as logs
C	yeah
B	would
C	and I mean at two ninety-nine a a box
B	uhu
D	twelve
B	twelve
B	for
D	wow
B	oh good which one
D	I'm not gonna tell you I'm gonna fill it in
B	gonna use some of my low scoring letters here
B	one two three four five six
D	oh
B	it's
D	aorta
B	it's doubled twelve thirteen fourteen
B	one two three four five six twelve thirteen fourteen just a humble seventeen almost embarrassed to score that
B	ah well done dad that's
D	thank you
B	one have you worked out why?
D	it's a whole word means dashing
B	yeah dashing
D	and
B	fellow
D	his sons in flat and he
B	and keeps fellow is what then?
D	MA
B	MA but that's back to front
C	thirty-three
D	yeah I know but
C	oh no eight
D	I don't think I don't think it's
C	oh yeah thirty-three
B	an apartment is flat
C	eight nine ten eleven thirty-three
B	it's good
D	people get S even
B	well could so you enter the lead
C	fur
B	sorry
B	read that the wrong way round
C	come on darling
B	someone will end up with seven Os
C	well I've got three of them
B	there we go ma
D	I think it's ten and I think
C	uhu
D	oh
C	yes I mean er
B	unless they met lots of people and they were all went together
D	yes but I think
B	they are quite square though it's the sort of thing they would definitely want to see sooner rather than later
D	bloody U
B	no it doesn't
C	the log that's burning on the right
D	on the right?
C	yeah it's a really quite
D	at a good price?
C	yeah
C	yes
D	was he?
B	fifteen sixteen seventeen eighteen nineteen twenty-eight
C	well with my tiddly little letters I can't do much
B	twenty-eight which puts me two ahead of you my dear
[ANNOTATION]	Person B is going to do some hair cut	Contradiction
C	at the minute?
D	aloof that's good
C	well it gets rid of some
D	gets rid of the Os
C	yeah
B	give us the score dear
[ANNOTATION]	Person B and Person A are upset with each other	Contradiction
C	twelve
B	Os?
C	well I don't know but I've got a full hand
D	oh
B	there's one left in there
D	no
B	it's not it's not correct
C	oh
D	thirty-seven
B	what? blimey
C	what was
[ANNOTATION]	Person C think it would not that much right	Neutral
D	triple word on
C	clef oh well done
D	on on the F yes
C	oh
D	so you see
C	no
B	an O
[ANNOTATION]	Person B is going to do some hair cut	Contradiction
D	and S
C	at last
D	wow my first one in two games I think
B	mm
C	where's your little machine that says if a word is allowed?
B	what word would you like and I will tell you dear
C	D E
B	the letter D yes
[ANNOTATION]	Person B is gonna tell what the meaning of the letter D in Person C life	Entailment
C	E G a word?
D	ten
B	right this'll be this'll go right to the wire this will
C	ah
B	long
