B	what else did he say about his book then?
A	er he's gonna do the tales from
B	I dunno record?
A	erm yeah you know
A	criminal record check thing
B	ah
A	well they they didn't even have computers then I can't believe
B	but why does that come up on his criminal records check?
A	I don't know
B	because I thought in cos it was before nineteen
A	it was way er yeah
B	er act was in nineteen seventy or something wasn't it? like I think it was the late seventies
A	I er mm er
B	and then anything before that is not remembered so
A	I don't think he's researched it properly but you can't tell somebody because
B	but yeah
A	I felt like saying well just phone them up and say is this that I smoked some weed fifty years ago?
B	yeah
A	how old is he?
B	yeah he's sixty-five now
A	oh
B	but he
A	I don't know there must be more to the story than
B	he just got caught he has told me the story I've forgotten I think it was just
B	a bit of possession it was only cannabis
A	mm
B	but yeah it's screwing him up now with his visa
A	but
B	thirty-five years ago or something just silly ain't it but even worse than
A	mm
B	that now people are
A	oh yeah
B	cos it goes on their cos on the erm
A	I don't know if they changed it now because there was a big hoo-ha about it weren't there?
B	yeah but cos it doesn't divulge any information on the
A	oh which way are we going across this?
B	on the
A	doesn't it? they must have changed that by now er like that was how it was before isn't it?
B	well I remember it
A	but
B	was only a couple of years ago but er
A	I know all the people
A	yeah all the people who got an ASBO or whatever
B	yeah
A	started
B	I dunno do they count?
A	yeah I think so I think that's what er what started all the
B	really?
A	oh look an accident
B	mm
A	oh someone's come off their motorbike
B	oh
A	no they're alright
B	yeah remember last time?
A	what?
B	well the guy was
A	oh oh oh that makes me feel sick
A	oh my god that was horrible weren't it?
B	yeah
A	oh yeah oh oh he I remember the sound we were cos we were right at the back of the bus I remember that sound of him
B	yeah
A	going into that back of the bus
B	yeah
A	oh my god oh wow
B	it's just
A	it's just made my stomach turn
B	yeah
A	oh she's asleep shall we put her down?
B	er yeah okay
A	yeah she shouldn't sleep like that ready? you do er you can do the legs and I will do the
B	well I'll just pull her
A	hang on let me do the back oh there you go
B	oh huh
A	and you do the legs
B	the legs? oh this
A	gently
B	I have unclipped it
A	no you haven't
B	oh I unclipped something
A	oh
B	that's alright
A	you don't think she is too hot?
B	oi
A	do you think she's too hot?
B	er she's alright
A	in her jean shorts?
B	well when we get to the bar
A	I forgot the fan again
B	oh
A	oh man
B	gonna have to keep taking her indoors just to get a blow of air con or something
A	yeah
A	I can't believe that er she came round and stuffed all those she er well she's gonna find out now that the stuffing that she bought has only managed to stuff one and a half cushions cos those Thai cushions take a lot of stuffing
B	yeah yeah
A	bless her I think she
B	and they they were quite soft actually like when you sit on it it just kind of sinks away
A	if you want it harder you should tell her because she asked is it hard enough?
B	oh
A	she said something like that I thought it was alright did you want it harder?
B	yeah
A	well she's the one that's sewing it she's sewing it all up so
B	well no
A	you can't add more stuffing once she's sewn sewn it up
B	it's alright
A	the one in erm the one that's gonna go in the study is the blue one yeah?
B	yeah
A	maybe the green one as well maybe we won't bother doing the green one
B	well yeah I think the blue one will be enough
A	erm er the blue one? so if you want that one hard and we keep then we have to tell her before she
B	mm
A	buys some more stuffing and sews it all up for us
B	yeah
A	they're so sweet aren't they?
B	mm
B	did you see the construction work at er uni?
A	no where?
B	er across the river at uni
A	er
B	you know they destroyed all that
A	yeah
B	didn't you see it?
A	oh I didn't look that way
B	there's about a hundred cranes
A	I didn't go that way
B	oh
A	that's behind the teaching
B	bloody hell they built this road quickly
A	oh you if you drag her backwards it'll be alright
B	if I push her really quickly
A	no not quickly
B	do you wanna grab the front of it?
A	yeah I can't oh yeah I'll just grab those wheels just a little bit there oh
B	wow look at this
A	oh my god
B	they sure do build quickly don't they?
A	yeah
B	fuck built a whole road in
B	what? three weeks?
A	I dunno when's the last time we came down here?
B	er
A	watch out there's all these
B	er
A	oh
A	they need some traffic lights and stuff here don't they?
B	yeah think they'll have to once that road opens
A	mm
B	it's too dangerous
A	well good because I want a traffic light here
B	it's
A	yeah look they're all coming round there too oh where are we going? are we crossing or not?
B	so that road is gonna go to the theme park is it?
A	I'm confused at what you're doing
B	er just waiting for that traffic to
A	oh okay
A	the theme park what? what you reckon it's straight straight down that road?
B	well if you go straight down there yeah then you're
A	oh oh I don't like doing that I wouldn't like to do that on my own you know with the pram
B	mm
A	go across that road well well it depends on the traffic doesn't it? it's alright but
B	so what else did
A	oh just that he was worried about his he's gonna have his student visa come in but
B	oh yeah
A	it's only gonna last a year so he's gotta find another visa but he's got a whole year to sort this out oh and his
B	well he can't just keep renewing his student visa
A	his wife went out and bought loads and loads of beauty products
A	er cos he couldn't think what it was I don't think it is makeup I think it's like creams and stuff
B	mm
A	loads of stuff for her face and er she bought the most expensive stuff
B	yeah
A	and he said but you've got two jobs we've got no jobs
A	he said I'm unemployed
A	you're both employed so you can buy what you like
A	I was like yeah that's true
B	well she should go and get a job then
A	yeah well
B	she's just a party animal
A	mm
B	she spends all his money down the pub
A	what? buying champagne?
B	buying bottles of whisky and champagne for everyone
A	why does she do that? it's just all front isn't it?
B	yeah
B	that's what China is isn't it? it's all front at the moment it's
A	yeah
B	it reminds me a bit of nineties Britain where everyone's so image conscious
A	oh god yeah that changed didn't it?
B	yeah
A	like it's not like that anymore I don't think
B	oh no no not at all no I remember you know
A	when
B	no one would ever go in a charity shop and it was all about what
A	apart from
B	type of shoes you had and
A	me and
A	it was though and you know
B	yeah I mean in generally you know
A	yeah
B	no no one like pound shops didn't exist did they?
A	no
B	because people wouldn't have used them anyway
A	no I know people wouldn't have gone in them
B	everyone used to be so snooty in the nineties didn't they?
A	mm
B	it's really shit
A	yeah that's why I had trouble at school cos like I dunno just looked really crap in all these I had to I mean I had to work to get some money to buy some clothes
B	mm
A	if I hadn't have done that and the kids can't do that these days
B	er are these traffic lights working?
A	oh no
B	oh no
A	I'd have been hugely beaten up or picked on you know that would've been it would've been awful
B	oh fuck
A	oh my god
B	alright then
A	right we wait
B	what's going on?
A	they're coming this way it's green the that that middle thing they've put a
B	yeah that's green
A	temporary thing in
B	for the traffic to go straight
A	yeah that's right
B	there's like ten lanes of traffic here
A	they're going all over the place aren't they?
B	they are
A	it is like Vietnamese
A	how do they know where each car is going? it's like they've got sixth senses about them about it all
B	yeah yeah I'm surprised
A	erm
B	there's not more crashes
A	yeah in the nineties can you imagine if I didn't have a job and buy my own clothes?
B	mm
A	it would've been horrible
B	yeah well that's what it's like here cos people have suddenly got money
A	yeah
B	they're just
A	yeah but you can get
B	it's all showy
A	away with
B	er we're green
A	I think that's our cue to try and go
B	think so don't worry
A	I'll just well I'll just be hang on hang on blue wait there blue car and now it's green again oh my god wait wait wait wait wait
B	mm
A	jeez I don't know which
A	direction to look
B	well we made it
B	er I think getting a taxi would be best wouldn't it?
A	yeah
B	getting a taxi around here's easy
A	er she's quite she's quite hot isn't she?
B	right that's better bit more civilised now
A	the here you can buy stuff off the internet quite cheap
B	mm
A	and it can look like it's alright you know?
B	yeah
A	you can jazz yourself up but not with much money
B	yeah
A	but then to go on Taobao and buy the stuff you still need a credit card so that so
B	anyone can get a credit card
A	really? well my sister can't get a credit card at home
B	well that's because she's blacklisted
A	does it?
B	yeah
A	I thought if you were really poor
B	don't they?
A	yeah but
B	they give you no they they make you feel like oh well done you you've qualified
B	or you can get a platinum one now
A	they just sent me
B	you can owe us even
[ANNOTATION]	speaker a is an only child	Contradiction
A	a platinum one
B	more money
A	I don't even use it they just send me a new upgrade each year
B	yeah
[ANNOTATION]	speaker a has a platinum card	Entailment
A	I don't even use it my account's just zero
B	I don't know what my credit rating will be like?
B	I still haven't got a credit rating
A	yeah you have cos we've got a credit card together
B	no but I looked it up and it counts it counts for nothing for me
A	really?
B	yeah it has to be in my name
A	ah but it helps towards you getting a credit card of your own
B	yeah
[ANNOTATION]	speaker b has their own credit card	Contradiction
A	cos I couldn't
B	but I wouldn't have the same address
A	anyway you've
