C	or you can think about what your dream is
B	I'm not sitting here for an hour
A	you don't have to sit here for an hour
C	you can think of what your dream is and er
C	isn't he?
A	well yes
B	no
D	what what what age?
A	dad dad won't let you live here when
D	what age?
A	well when you start earning
C	well as soon as you leave full time education I I I would expect you to pay rent and contribute to the house
B	I'll pay you in lifts instead
C	no
A	oh lifts from the pub excellent
C	well well
A	and your petrol
B	alright
D	you said you weren't paying my petrol
A	well you're fourteen you don't need to worry about who's paying for your petrol
C	you you know if you don't know what you wanna do
A	but how much what do you need to get to get to America? how what does it matter what your rating is?
B	well yeah they're not gonna take a seven point two
A	so what what rating do you need to be at to get there?
B	I dunno basically it has to be low
A	yeah but how low?
B	below a well I'd say a five
A	well yeah are you gonna get below a five in the next year?
B	no it's not gonna happen
D	anyway I'm going for a shower I smell
A	mm thanks
B	I'm going for a shower after so
A	oh
C	the other option is we start you on those LTA courses
A	what LTA courses?
B	coaching courses
C	coaching courses
A	oh as opposed to the LPT ones?
C	yeah
A	mm
B	he saying he's still really angry
A	about what?
B	well he's like I'm the second highest qualified coach now and on the lowest pay
A	has he still not had a rise?
B	he says he's gonna ask once he's sixteen
A	he is sixteen
B	well I dunno yet
A	he was sixteen in March
B	maybe he has had a rise I'll ask him tomorrow we always talk about it
A	mm
C	have you told him you've had a rise then?
B	yeah I told him I had a rise yeah
A	does he wish he'd done the coaching course?
B	he did that's his point
A	no no no sorry not the coaching course
C	the the referee
A	the er tournament organiser course
B	I dunno cos it doesn't two of us to run it
A	mm
C	he doesn't seem to enjoy coaching anyway though does he?
A	no he doesn't
C	is he a good coach when he does coach?
B	yeah well he he knows enough doesn't he because he just relays information that he's been told over the years doesn't he?
A	he's had a lot of information given to him
B	quite he's bright isn't he? so
A	yeah
C	does he do more technical coaching than you do do you think?
B	it's hard to do technical coaching in a group session
A	is that why they don't do it?
B	yeah cos you can't really
A	well why not? why can't they like line everyone up and and make them serve and tell them what they're doing wrong?
B	cos when you're lined up waiting for your someone to serve one by one and there's nine of you in the group you have to wait at least nine minutes
A	I know but well that's what annoys me about
B	that's why they do that's why it's tactical
A	the academy it's not
B	well they can't they physically can't really do it unless unless you put them all just into matches and you go round one by one and pick something out
C	see what I don't understand though is that you you you can do drills in groups can't you?
B	yeah
C	yeah so why can't one person be doing some drills and just the other person take people aside for ten minutes just to say look
C	this isn't quite right I'd really like you to work on this this and this
B	what so?
A	yeah I I yeah
B	no cos you don't do drills for long enough drills last five ten minutes
C	alright well it
A	oh it's just when you're doing hitting at the end why not take one person aside and say okay?
B	cos you don't have time to do everything
A	and and that's that's what
C	but you
B	yeah
C	well in that term if you've got twelve
A	I've had loads of wine
C	if you've
A	I'm gonna not
C	if you've got twelve people in the group why can't they just identify two people each lesson and say right in this lesson we're gonna focus on these two and the rest we're just gonna continue doing generic stuff with but they'll have other stuff that they've been thinking about
B	well I think the big difference is which is what me and
A	mm
B	and you've got your technical part which is the lesson
A	oh
B	so he
A	so you're not getting and
B	yeah
A	is getting one out of the three
B	so
A	okay
B	already which is why it doesn't happen
A	so out of the
B	so
A	people in the academy how many are doing all three?
B	well most of them are doing all three and if they're not doing all three they're averaging at least one a month of a private lesson
A	so it's only you two
B	so he's just doing the tactical
A	oh okay
C	but I I I think that tactical is a load of rubbish I really do
A	yeah I think you'd you you'd benefit from the technical private lesson
C	because
A	over the tactical
C	the
B	I've said that all along but I dunno why you're telling me
A	I know well we I know I know
C	doesn't make any difference telling me
A	we didn't manage to get out of it did we? but
C	but even when you spoke to him we we left it down to you to tell him and he you had a chat with him and he
[ANNOTATION]	Person C is going to have a sandwich	Contradiction
A	who?
B	what the squad?
C	yeah
B	that's because I I
A	he talked us round
B	in
A	so you can't have a go at him
B	in the squad I
[ANNOTATION]	Person B think that it is not clear that why he could not see him	Entailment
A	he talked us round
B	in the
A	quit is the past tense
B	so
A	of quit
B	there was no reason not to
A	quit
B	and then
[ANNOTATION]	Person B think there is no sense in Person A's words	Neutral
A	got it?
B	everyone dropped out so it ended up being a lesson anyway so it was a win win for us and
C	oh so it has been good for you?
B	well I then
[ANNOTATION]	Person B is going to dance	Contradiction
A	this has on the Tuesday now when I said to
B	everyone's dropped out apart from him
A	everyone's dropped out which is why he said
B	I am the only one
A	okay I'll transfer the money over to
C	right
A	but what I'm thinking is it's within our it's
C	okay
[ANNOTATION]	Person C agrees that Person A is gonna transfer the money	Neutral
A	forty pounds a month
C	yeah he is
A	he's got it mentally
B	he's only the best there
A	he wants to win
B	cos he's the fittest
