B	right there you go
B	so we the second place we went to was in
D	that wasn't the outlet was it?
B	no it was a little couldn't really barely even knew it was there we were going down road thinking is it taking us to the wrong address or what?
D	mm
B	but we got there found it and erm and it was like this little cabin
A	like a car park with a with a Portakabin in it and that was the office because they're in the middle of like an expansion
B	right
A	and they were
D	oh were they?
C	well somebody could
B	yeah
C	start up you know couldn't they? on their own
D	mm
C	and be erm you know helpful and so on and so forth
B	yeah but a lot of like what that's what he's done
C	you know I mean you don't have to be
B	so we
C	a huge you know
D	campsite yeah
B	so we picked that one because they had a Focus they had a Fiesta which they'd sold yesterday
A	Fiesta but it sold
A	see what else there is
D	had the Fiesta gone as well? cos sometimes you can actually
A	mm
D	look at it even though it's been sold and get some sort of idea
C	mm
B	yeah I think I think it'd gone they picked it up yesterday
A	but they had a Vauxhall Corsa
B	he had a
D	mm
A	they had a Ford Focus which we took a test drive but on retrospect we've realised cos they're one point
D	mm
A	it's just a bit too big for us and it was a big car
B	I like it
A	I know you liked it but it was like felt like you were lugging it around compared to
B	it felt a bit sluggish
A	compared to
B	for a one point six
A	our car
D	although you can you get a you can get a
C	oh yeah
D	Fiesta because
B	yeah
D	small cars are bigger than they ever were
C	yeah
A	mm well this was a Focus
D	that was a Focus
D	right
D	yeah okay
B	so you really liked that Corsa
A	mm
B	Corsa was quite
A	it was two thousand and six but it felt so much more modern than the two thousand and six Fiestas it was really nice
B	yeah it was really nice inside like
A	and the spec cos it was the Corsa design
A	model
D	so have you got more
A	design
B	design? oh okay
D	so you've got more
A	so the spec inside was nice and
D	oh very nice I like leather seats
C	do you remember?
B	see I don't like leather seats cos of
B	no cos I think they they get
B	too hot and sticky in the summer and they're just really cold in the winter they're just always the opposite of what you need
D	oh I like I just like leather seats they're just
B	and it it did have a leather cover on the steering wheel that was quite nice
D	yes so how what colour was it first of all?
A	like a charcoal
B	the colour was really nice
D	oh right
B	it was he said it was blue and I was like
A	wasn't
B	cos he was showing me the MOT and I was like yeah yeah I was like hang on it says blue is that the right car? cos I'm sure it wasn't blue
D	so like black blue kind of grey like a slight?
B	ish
C	what
B	it was a Vauxhall Corsa
C	oh
B	and you really liked it your grandad's always driven Corsas cos he used to work for Vauxhall
A	grandad worked for Vauxhall so
D	oh well yeah there you go then so he's
C	it's funny isn't it yeah?
D	got
A	my
B	did you say he used to be able to er
A	and like they now do
B	they used to be able to see the factories from the other side of the Mersey?
A	yeah because the Ford factory is in Liverpool
D	yes
A	and the Vauxhall factory is in
D	yeah
A	grandad used to joke saying they'd like wave their fists across the
A	Mersey the river that starts coming in
B	whereas I know that dad hated all his
D	well that's the thing he did but then again
B	long time ago
D	two thousand and six so
A	it was
B	three
B	and er they
A	but it's because the mileage was only thirty-four thousand
D	so it may've been
A	the
B	hardly drove it
A	she drove it like a thousand miles a year
D	right
A	yeah
D	oh
B	so I was thinking if we
A	for a bit for a for a less price
D	yeah
B	so
A	we're going to see a Corsa tomorrow aren't we in
B	and we booked one in tomorrow so cos we didn't test drive that one we only test drove the Focus cos we had to get to
D	so you didn't test drive that Corsa?
A	the Corsa no but we'll test drive one tomorrow
B	not the Corsa only the Focus
D	so was it a modernish body shape?
A	yeah it was lovely
B	yeah
A	it
D	yeah
A	looked a lot nicer than the Fiestas of that same year
D	mm
B	yeah the Fiestas of the same time are just horrible
A	boxy boxy and
D	if they were boxy they'll be look very dated now won't they?
unknown_female	mm just
B	absolutely yeah
A	but the Corsa was just a lot more sleek and
D	mm so what size engine was this
C	have you seen have you seen erm a erm
B	Fiesta?
C	er yeah a a
D	Fiesta
C	sort of a more updated not necessarily
A	well that was the last one that we've seen before we came here in
B	that was the last one
A	that was a two
B	yeah
A	two thousand and nine I know it's that's still like seven years old
A	but it's it the it was two thousand and eight was it two thousand and eight where the model got
C	changed
B	mm
A	revamped
C	yeah yeah
A	and since then they've just looked a lot more modern
B	mm mark seven I think
C	they do it was cos they it's going on all the time you see isn't it really? do you remember the time when
D	mm mm
C	do you remember when
D	lady stopped mm didn't she have a Fiesta?
C	she had a Fiesta and it was a white one and it was
[ANNOTATION]	The siesta was a black one.	Contradiction
C	it was absolutely beautiful and I was so impressed and I said it's really lovely and
B	mm
C	she said yes I'm really pleased with it you know? erm it was white and then all black inside you know
B	yeah
C	electronics and all the rest of it
B	yeah it feels a lot it was really nice looking inside and
D	so did you
A	mm
B	yeah went to this guy's house in
A	yeah it was wasn't a private seller
B	it was a trade
A	it was a trade seller but they're
B	yeah
A	in the in between erm garages
D	okay
A	so he's
[ANNOTATION]	Speaker C adored the lady in the Fiesta.	Entailment
D	so was he? how much was that one
A	it was three thousand seven hundred and ninety I think so
B	so I think it was a bit overpriced for what it was because it was a low spec car
[ANNOTATION]	Something cost two thousand pounds.	Contradiction
A	I think it was overpriced
B	didn't have air air conditioning
D	mm
A	mm
A	but now we know
B	so that I thought that was quite pricey
A	now we know what that style is like so we can try and find
B	yeah
D	and have you got something on your phone that you can check prices? it used to be called the erm Glass Glass's guide didn't it? you your car price guide?
[ANNOTATION]	Speaker A thinks the price was average.	Contradiction
C	yes Glass's
D	yeah so can actually put
D	erm
C	that was the name of it wasn't it?
D	yeah yeah you can put your
C	mm
D	car make and model year in and it will give you a current price
B	well we're doing it on Auto Trader
[ANNOTATION]	Speaker D owns an Audi car.	Neutral
D	oh right?
B	cos they have like a valuation thing but
D	right
B	just looking at what's on what the competition is for same models
C	they should make it a bit easier for you these days rather than
B	well it's a bit overwhelming
C	mm
B	it's really it's a minefield
[ANNOTATION]	Cars are evaluated before sold.	Entailment
